8 Mile,57575480,62985043.88,1727413200,47983700,36,483763,13257,71,111,22,301920199
A Knight's Tale,92738651,117543253.9,52743870,1758129,30,5542,183,35,344,104,167625073
Man on a Ledge,46238925,106771181.4,60689610,4045974,15,3934,262,4,15,2,50886146
The Big Year,46085897,119199422.7,19936476,2215164,9,2051,207,0,0,0,8372329
American Hustle,43386278,154195343.3,126865620,10572135,12,13666,1117,20,77,11,272435244
The Proposal,47143040,134130499.4,62627194,4473371,14,10750,723,35,58,14,374050592
Lucy,42703029,34881257.69,130334700,8688980,15,33638,2114,102,1782,579,135098319
Fifty Shades of Grey,42660369,170192784.4,743200703,106171529,7,285785,40436,86,1770,345,608983301
Spy Kids 3-D: Game Over,52162893,150732689.3,8645450,785950,11,8527,712,0,0,0,270439868
Cheaper by the Dozen,54908309,171107665.6,8415080,1051885,8,1926,229,10,23,0,261105636
Lone Survivor,43386278,67572853.04,251417688,20951474,12,51736,4307,32,170,71,161934510
The Conjuring 2,42112901,115337773.5,878613856,51683168,17,170353,9589,18,22,1,337082197
The Social Network,46400630,106218324.9,248657940,12432897,20,34557,1679,80,67,22,260911105
He's Just Not That Into You,47143040,147466105.4,70648050,3211275,22,10924,483,18,147,19,208913721
Scary Movie 4,56366350,121346548,3543386,506198,7,1184,157,2,7,0,223289181
Scream 3,58667897,95825879.09,8426280,702190,12,1551,121,14,8,3,237361917
Get Hard,42660369,162511542.2,298158614,17538742,17,44547,2520,9,16,2,119247946
Julie & Julia,47143040,97901099.42,114100608,3565644,32,75748,2311,0,0,0,152673322
42,43386278,142363180.9,136081980,3780055,36,14250,391,113,7461,1821,103064334
Dumb and Dumber To,42703029,91105856.46,508614960,36329640,14,94918,6356,0,0,0,181313870
Eight Below,50103422,128384494.8,106970737,2891101,37,9079,239,1,0,0,150881437
The Intern,37327823,71024774.55,356080089,15481743,23,46201,1998,24,24,3,207505017
Ride Along 2,42112901,86517220.18,384232716,18296796,21,65256,3068,3,0,0,131421010
Ray,53464760,151927906,31416541,1083329,29,8574,290,93,1593,597,166718539
Sin City,51706731,115649212.5,14258959,1296269,11,3474,301,89,606,96,205190175
Vantage Point,46954467,95439169.27,20753712,1297107,16,2313,139,38,687,241,177442683
"I Love You, Man",48321616,127515511.7,456071,65153,7,488,66,14,15,2,108001152
Shallow Hal,57069939,143039164.3,36666972,2037054,18,7281,392,4,1,0,201271208
Big Momma's House 2,50103422,152157823.7,153801065,13981915,11,40043,3386,1,0,0,173181303
The Mexican,81324663,113208682.3,3668621,333511,11,249,22,5,0,0,210937676
17 Again,23571520,64210174.46,266522139,6833901,39,33951,856,14,21,5,160601576
The Other Woman,42703029,184898281.4,442326566,20105753,22,83217,3666,22,13,0,210078826
The Final Destination,47143040,56025029.36,2970995,594199,5,2493,417,1,1,0,219412120
Bridge of Spies,42660369,230905135.2,180783993,9514947,19,21692,1136,10,6,1,176484184
Behind Enemy Lines,57069939,111052702.3,1177998,196333,6,872,129,32,76,11,130908741
Get Him to the Greek,46400630,219638157.9,58777598,5343418,11,7680,650,9,3,0,104435818
Shall We Dance?,66830950,90871499.2,2250405,250045,9,722,74,16,42,6,227396933
The Count of Monte Cristo,49149800,293712360.4,21478518,1193251,18,189,10,3,1,0,105875758
The Lincoln Lawyer,44961850,82625757.1,49625280,3308352,15,1402,93,3,2,0,96008048
Unknown,33721388,120876381.9,28973685,1931579,15,3073,200,65,279,121,147009960
The Prestige,50103422,183393231.9,17410400,1741040,10,392,36,28,165,20,137378962
Horrible Bosses 2,44838181,153458787.8,172373136,7182214,24,14795,602,5,0,0,114946260
Escape from Planet Earth,43386278,162538973.1,2329780,582445,4,1696,361,0,0,0,80912851
Apocalypto,50103422,9520369,72388668,6580788,11,16005,1436,23,86,18,150529831
Predators,46400630,176715903.8,17233458,1566678,11,6241,532,110,918,180,146450610
Secret Window,53464760,131418821.5,38127660,1270922,30,308,10,18,48,12,124189510
The Lake House,50103422,64420258.41,44304925,1772197,25,5503,212,6,9,3,143834537
The Skeleton Key,55584736,101381867.6,17589546,1353042,13,2608,196,1,16,0,118892930
Made of Honor,46954467,105126502.2,17918428,814474,22,1416,64,4,45,5,99310672
Jersey Boys,42703029,62076731.65,72413055,2335905,31,6393,200,70,368,43,71898037
Gothika,54908309,189807182.7,18057800,902890,20,2724,136,12,19,0,194363503
Aliens vs Predator: Requiem,48738737,103876933.4,5578008,929668,6,2822,428,2,14,3,50928405
Music and Lyrics,48738737,141623959.7,120460192,3764381,32,18947,588,28,1643,122,177770184
Paul,44961850,190072305.7,25080400,1003216,25,2159,85,73,2114,202,109653017
The Guilt Trip,44037072,240644190.4,4959918,826653,6,1356,202,1,3,0,46088898
Scream 4,44961850,91850510.52,85239550,7749050,11,12166,1024,5,3,0,109188377
Sex Tape,42703029,122784047,39887556,13295852,3,30746,7985,20,66,14,134588748
Hanging Up,58667897,61339427.59,2241601,117979,19,414,21,0,0,0,52856709
Final Destination 5,52830174,82604385.04,126529432,15816179,8,38611,4823,5,1,0,177473014
Pay It Forward,58667897,83071356.31,16370136,682089,24,2974,119,119,2541,1193,81705917
Fever Pitch,38780049,71849246.54,23257920,726810,32,3045,95,37,111,19,65216804
Extremely Loud & Incredibly Close,44961850,117340625.9,169728270,3689745,46,58165,1248,0,0,0,62101174
Morning Glory,46400630,82309504.88,97851689,7527053,13,12402,939,92,734,160,68191734
Get Rich or Die Tryin',51706731,96508278.47,12824406,1424934,9,5403,583,32,45,10,60034783
The Art of War,58667897,99177496.07,3641890,520270,7,542,69,47,57,26,44292950
Rent,51706731,141611462,32535314,663986,49,4904,99,91,1052,353,40939606
The Musketeer,57069939,116628578.8,47500720,1397080,34,4465,130,0,0,0,38598989
Sweet November,57069939,95366870.67,17546355,649865,27,2037,73,9,164,18,93814745
The Reaping,48738737,73112675.66,3335880,333588,10,674,66,12,35,11,76484554
Colombiana,44961850,234747393.4,57778420,5777842,10,11021,1090,57,382,30,68528440
City By The Sea,56171200,93077562.71,154751652,8597314,18,23686,1268,20,33,7,31503498
Torque,53464760,90260075.15,6552095,595645,11,851,75,96,345,57,62214532
Marie Antoinette,50103422,155854874.2,53037303,1607191,33,7368,218,98,289,59,75749284
Get Carter,93281957,156331268.2,1214892,101241,12,543,45,15,20,4,28472987
Lo imposible,46238925,128862740,457760736,14305023,32,54435,1688,8,3,1,198468613
Fantastic Mr. Fox,47143040,113611673,120140334,6674463,18,17107,919,17,29,4,54769632
Life or Something Like It,56171200,131628763.2,4295664,268479,16,574,34,3,0,0,23693954
Le fabuleux destin d'Amélie Poulain,14267485,33333134.86,68246248,2437366,28,9580,341,0,0,0,248142883
Alfie,80197140,82937723.11,20039400,801576,25,1291,51,70,341,38,17905267
Big Miracle,44037072,86257272.54,14302760,715138,20,2288,114,0,0,0,27214046
FearDotCom,56171200,102117108.9,7105966,208999,34,484,14,0,0,0,26543722
Cirque du Freak: The Vampire's Assistant,47143040,201395429.6,4892778,444798,11,1723,155,0,0,0,33200098
Duplex,54908309,157007271.8,1050580,210116,5,349,63,66,75,18,26523644
Pandorum,38893008,52134472.77,30565089,3396121,9,3747,376,3,2,0,24332087
Extreme Ops,56171200,55595528.5,688360,68836,10,123,12,0,0,0,15390172
Sunshine,60923422,171963466,76133070,5856390,13,10549,790,81,7300,1357,39012682
A Thousand Words,44037072,113716131.6,11728028,689884,17,2388,138,3,1,0,24269135
The Gunman,42660369,45752896.53,50804140,5080414,10,6069,598,2,0,0,14551763
Stormbreaker,50103422,142944576.8,7741058,595466,13,769,59,49,33,5,29984230
Disturbia,24369369,97540119.46,27545812,1197644,23,1895,81,49,262,19,143487006
Snowpiercer,42518552,56743050.39,126757392,7922337,16,18376,1118,39,58,10,94103656
Baahubali: The Beginning,42660369,415682.625,1489122624,135374784,11,700388,61227,0,0,0,106650922
The Time Traveler's Wife,45964464,89546726.31,190852860,3180881,60,17719,291,4,3,0,119307002
Frankenweenie,42936145,177939307.8,39907332,3325611,12,10572,856,23,35,8,38849271
Serenity,50414063,92434373.05,16820280,1121352,15,3962,261,99,2009,488,50245323
Against the Ropes,52128141,80861950.6,1419570,236595,6,128,20,1,0,0,8840772
Grudge Match,43386278,112850486.1,120024600,4800984,25,16311,647,12,43,13,48708971
Chi bi,94309222,27674853.74,27268892,1185604,23,2855,121,101,3860,1448,150036673
Sweet Home Alabama,42128400,141470370.2,1800035425,72001417,25,359117,14302,115,517,97,253644457
The Ugly Truth,44785888,98027782.37,124630000,5665000,22,13545,610,72,232,21,241960363
Spy Kids 2: The Island of Lost Dreams,53362640,119324920.3,508206,169402,3,2367,734,0,0,0,168125117
一代宗師,4186776,51772052.29,29581224,1740072,17,5686,319,0,0,0,69501277
Water for Elephants,42713758,129447459.3,53063505,1607985,33,3218,95,9,54,20,128316883
Enough,53362640,82829710.04,34590659,1820561,19,4242,214,108,13181,5188,72743371
Paul Blart: Mall Cop 2,40527350,81709214.85,40198606,5742658,7,15178,2116,2,0,0,114753451
Angel Eyes,75617669,80493917.38,40966332,1241404,33,4713,142,77,102,30,42374430
Rock Star,81324663,128525207.6,35676330,1189211,30,8199,266,108,4967,816,24243170
Precious,11785760,53055016.63,55101440,2755072,20,25714,1251,103,1245,235,56025919
Riddick,41216964,200809921.2,36948604,2639186,14,5215,348,15,12,1,106662230
City of Ember,64562393,142312238.4,49203840,3514560,14,4408,311,2,19,4,20975791
The Master,35229657,85675946.43,37411452,1039207,36,3766,103,63,229,40,31110055
Virgin Territory,46301800,76356287.14,885155,177031,5,201,36,2,15,2,6592827
The Express,46954467,141210976.2,7924784,495299,16,961,59,13,78,6,11496210
The 5th Wave,40007256,147401716.3,576900100,28845005,20,125286,6143,16,88,19,115711904
Creed,39460841,55745409.5,1310768939,42282869,31,273294,8552,43,92,59,185111426
The Town,42920582,188726225.7,207705843,7692809,27,18983,691,86,133,25,178672742
What to Expect When You're Expecting,44037072,170701292.5,20817984,1892544,11,3442,298,4,6,2,87743866
Burn After Reading,43432882,79016519.46,10801800,720120,15,1518,98,3,2,2,192184716
Nim's Island,43432882,109205036.3,6270680,627068,10,998,95,0,0,0,117475784
Rush,41216964,148314988.8,187149325,6453425,29,16601,557,110,2459,554,97887712
Cop Out,34800472,150936524,15005628,882684,17,2244,132,37,29,8,64478087
How to Be Single,40007256,107060426.6,183557746,9660934,19,40227,2063,15,13,0,118277781
Dolphin Tale,41589712,92232673.76,10509660,1167740,9,4591,478,11,12,1,107238956
Twilight,43432882,338421456.2,59484696,7435587,8,25345,2906,104,10115,2215,460877614
John Q,50554080,80019390.04,14097708,783206,18,1890,100,4,1,0,143580285
We're the Millers,40132307,116148527.6,216617895,16662915,13,45503,3389,12,31,1,292850995
Obitaemyy Ostrov,42845952,31983429.7,3442292,860573,4,1975,472,0,0,0,25631088
Hot Tub Time Machine,41760567,110560457,30207400,3020740,10,7652,705,22,45,3,74904840
Dolphin Tale 2,38432726,38613894.72,23061390,1537426,15,5350,350,2,0,0,55967159
Reindeer Games,61601292,89724326.45,1558918,779459,2,771,261,2,1,0,47182146
A Man Apart,49417478,116968700.2,19204740,1600395,12,2047,158,2,0,0,60880858
Aloha,39460841,141178807.1,143136617,11010509,13,24732,1863,98,1041,171,27995888
The Rite,41589712,88537468.2,40363776,3363648,12,3984,311,1,0,0,107961983
Isn't She Great,52801108,144125252.5,424213,22327,19,77,4,0,0,0,4404927
Space Chimps,43432882,168819263.6,697980,232660,3,598,184,0,0,0,74892781
The Hangover,41250160,107703634.8,284215435,16718555,17,45679,2676,54,225,24,541285325
葉問3,38394332,35369939.84,16477706,716422,23,1174,49,2,0,0,167276375
The Blind Side,34178704,136535568.1,290842398,4616546,63,29337,463,20,34,5,364425489
Spy Kids,49936197,126238260.4,2664975,532995,5,3451,677,52,256,37,211064866
Horrible Bosses,39341619,124154167.1,105499600,6593725,16,11301,705,17,10,2,131513412
True Grit,44080598,64214820.93,154724250,6188970,25,9038,352,59,277,36,292645206
The Devil Wears Prada,43840494,153088828.2,158870775,7565275,21,26103,1218,47,141,14,409033181
Identity Thief,37962993,128367438.3,108763277,5724383,19,13421,680,2,0,0,188692356
21,41085159,97695820.19,54334865,4179605,13,5077,373,106,366,125,81962778
Trainwreck,37327823,132638190.8,293258749,15434671,19,29921,1548,100,215,35,150160011
Guess Who,45243390,176539309.6,2577058,234278,11,508,46,113,1169,163,89085383
Sky High,45243390,138629578.6,19155699,2128411,9,2913,318,89,146,31,111647521
The Cell,48401015,121519559.5,1232791,176113,7,835,108,20,18,3,152765108
Secretariat,40600551,137169769.4,136867920,6517520,21,15936,749,91,320,70,69892539
TMNT,41427927,223128666.7,332745696,36971744,9,169149,17059,109,11873,2918,116496542
Radio,43926647,103548727.6,279859320,4664322,60,67283,1114,99,541,181,71761707
Friends with Benefits,39341619,149130464.2,339693291,12581233,27,55952,2000,47,406,127,169150713
Neighbors 2: Sorority Rising,36848788,161873724.8,238455336,11355016,21,55282,2598,2,0,0,114503421
Saving Mr. Banks,37962993,123694115.2,162094775,6483791,25,19698,782,17,9,1,122072260
This Is 40,38532438,163695566.5,19663308,2184812,9,3311,367,120,234,17,96946277
Old Dogs,41250160,149372987.5,16885088,2110636,8,2608,292,38,105,8,108687465
Underworld: Rise of the Lycans,41250160,280768203.3,4269090,609870,7,1382,192,0,0,0,107667043
License to Wed,42646395,135807893.6,4291296,268206,16,542,33,0,0,0,84448664
Must Love Dogs,38780049,112874768.2,3711048,309254,12,574,45,118,294,28,75498696
Resident Evil,46341240,135611785.3,137829228,11485769,12,45039,3622,92,10475,1869,144619582
Max Payne,41085159,139354338.2,10549089,1172121,9,3027,317,52,305,60,100267632
In Time,44961850,130676108.5,340013462,14783194,23,26581,1147,57,150,49,195506036
The Back-Up Plan,40600551,69206596.13,32962464,1373436,24,2555,103,0,0,0,89874549
Something Borrowed,39341619,76530020.36,93049364,2736746,34,8372,241,13,22,4,67332521
The Pianist,49149800,35317010.86,75268857,3272559,23,8908,380,21,50,4,168615518
House of Wax,51706731,48181611.93,12573239,1796177,7,3459,450,119,996,91,88891784
Closer,36088713,149179659.3,72448728,3293124,22,12042,538,86,233,38,154386214
J. Edgar,39341619,96007227.89,18298254,1407558,13,3574,257,0,0,0,95101091
Mirrors,41085159,183069001.7,45275490,7545915,6,14194,2254,111,326,71,85030360
Queen of the Damned,49149800,213201542.8,11767392,905184,13,2088,157,6,3,2,63865404
Untraceable,41085159,103886992,22959207,2551023,9,2299,246,5,60,36,38131030
Jersey Girl,46781665,167237240.3,26288020,691790,38,2443,63,104,486,34,48249783
Alex Cross,49541706,114190693.1,1554116,777058,2,1234,573,2,20,2,33416686
Heist,9491932,74473401.42,142721562,8395386,17,10525,618,102,528,143,4372688
Nanny McPhee and the Big Bang,40600551,150048192.6,9483795,1053755,9,1105,118,0,0,0,108167278
The X Files: I Want to Believe,35215851,45167400.87,5845692,487141,12,1230,102,1,2,0,80256259
Ella Enchanted,41435189,138749852.2,6967727,535979,13,1394,105,6,19,0,36608347
Concussion,37327823,155783846.3,201075589,18279599,11,24008,2048,120,1620,550,53713446
Abduction,39341619,135355428.7,123877419,7286907,17,20691,1194,103,248,127,92269759
Valiant,45243390,116263562.3,6002734,353102,17,544,31,68,340,57,25178730
Superhero Movie,41085159,106926328.9,229623072,16401648,14,79595,5448,12,11,1,30369955
Broken City,60740789,100057735.9,10774800,598600,18,1445,77,6,2,0,21369004
Cursed,45243390,160895211.7,6379408,455672,14,880,62,108,784,183,24941907
Premium Rush,38532438,151946374.9,62626550,4473325,14,11954,843,3,0,0,34220767
Hot Pursuit,37327823,60846713.27,260422512,12401072,21,42396,1936,80,153,34,55117411
The Four Feathers,49149800,140576194.7,2544780,181770,14,584,40,5,89,17,41963601
Parker,37962993,153526772.7,1478649,492883,3,1166,361,73,137,25,50129200
Wimbledon,41435189,272090124.5,19515912,750612,26,2901,109,120,516,116,55485738
Furry Vengeance,40600551,147770531,1182635,236527,5,680,126,0,0,0,45635224
Lions for Lambs,42646395,213458409.3,5612984,701623,8,1086,124,4,18,12,77026544
Walk Hard: The Dewey Cox Story,42646395,119280020.8,18214603,1655873,11,2455,208,0,0,0,22318870
American Outlaws,49936197,108496783.5,2822568,201612,14,336,24,27,107,18,19516368
The Young Victoria,41250160,200797078.4,31318365,549445,57,1087,19,2,3,0,32304637
Whiteout,47143040,133990197.9,1492400,298480,5,322,57,120,872,180,14385732
The Tree of Life,35969480,111978656.8,43533105,1243803,35,4915,137,7,8,2,61456359
Sabotage,37365151,116080565.1,68929380,4595292,15,10030,639,98,286,106,18691669
The Order,48044770,120402663.2,35122920,2926910,12,34170,2711,120,1330,246,15869608
Punisher: War Zone,24064165,141392646.5,18893264,4723316,4,6364,1426,3,11,4,11843528
Zoom,43840494,136734044.1,11017888,786992,14,2785,198,85,1479,251,15665070
The Walk,37327823,74327940.92,143277080,7163854,20,26064,1282,47,70,14,65251105
A Good Year,43840494,133390305.5,7825293,372633,21,719,33,6,0,0,52688890
Femme Fatale,49149800,50504557.95,5964854,852122,7,596,79,17,130,39,23646544
Bandidas,43840494,45674816.54,5214417,401109,13,749,55,2,3,0,13147535
The Maze Runner,36297575,59573457.76,720010579,24827951,29,107445,3594,43,998,191,371857830
Unfinished Business,37327823,115803352.1,119621344,7476334,16,11328,680,120,43125,13050,15391064
The Fountain,43840494,161533366.8,3022614,215901,14,1052,71,18,25,5,19170684
Stolen,38532438,146830147.1,97152638,8832058,11,52612,4397,90,3891,5133,2319165
崖の上のポニョ,48923854,85240371.89,75167120,4697945,16,11662,723,34,103,9,220075023
The Longest Ride,36261314,110230463.1,646930463,22307947,29,67260,2289,5,12,0,67204245
Mandela: Long Walk to Freedom,37962993,97725601.53,38021709,1152173,33,6574,194,0,0,0,29643674
Exit Wounds,71337424,96566547.49,5807968,362998,16,997,60,7,4,1,114080809
Big Momma's House,44000923,101203753.5,2854902,475817,6,2058,320,3,1,0,255145861
The Darkest Hour,33721388,64612997.24,104676130,10467613,10,20116,1918,4,25,2,72643497
